# V.34 Phase 3 baseband IQ symbols
# sym_rate=3000  fc=1800  t0=10.0  t1=12.5
# columns: sym_idx  time_ms  I  Q  s_score  pp_score  label
  3781   1260.333  +1.219610  +0.343441  0.109  0.000  T
  3782   1260.667  -1.483180  -0.514725  0.109  0.000  T
  3783   1261.000  +2.914244  +0.936252  0.109  0.000  T
  3784   1261.333  -1.686718  -1.506828  0.109  0.000  T
  3785   1261.667  +2.340081  +1.227471  0.109  0.000  T
  3786   1262.000  -0.818930  -1.097016  0.109  0.000  T
  3787   1262.333  -0.081562  +0.282395  0.109  0.000  T
  3788   1262.667  -0.340358  +1.626290  0.109  0.000  T
  3789   1263.000  -0.677085  -0.256509  0.109  0.000  T
  3790   1263.333  +0.180569  +2.444070  0.094  0.000  T
  3791   1263.667  -1.005983  -0.965913  0.094  0.000  T
  3792   1264.000  +0.690186  -0.030294  0.094  0.000  T
  3793   1264.333  +0.846156  -0.144844  0.094  0.000  T
  3794   1264.667  -0.002408  +0.403941  0.094  0.000  T
  3795   1265.000  +1.408373  -1.448806  0.094  0.000  T
  3796   1265.333  -0.498035  +1.536252  0.094  0.000  T
  3797   1265.667  +0.252379  -1.019172  0.109  0.000  T
  3798   1266.000  -1.316302  -0.192756  0.109  0.000  T
  3799   1266.333  -0.377667  -0.988015  0.109  0.000  T
  3800   1266.667  -1.552632  -0.641211  0.109  0.000  T
  3801   1267.000  +1.233318  +0.349495  0.109  0.000  T
  3802   1267.333  -1.494041  -0.520103  0.109  0.000  T
  3803   1267.667  +2.918461  +0.943385  0.109  0.000  T
  3804   1268.000  -1.691614  -1.514069  0.109  0.000  T
  3805   1268.333  +2.345888  +1.231315  0.109  0.000  T
  3806   1268.667  -0.825011  -1.104288  0.109  0.000  T
  3807   1269.000  -0.070439  +0.285578  0.109  0.000  T
  3808   1269.333  -0.376834  +1.633446  0.109  0.000  T
  3809   1269.667  -0.680803  -0.270811  0.109  0.000  T
  3810   1270.000  +0.153859  +2.463479  0.094  0.000  T
  3811   1270.333  -0.999982  -0.976072  0.094  0.000  T
  3812   1270.667  +0.689623  -0.017036  0.094  0.000  T
  3813   1271.000  +0.878152  -0.140301  0.094  0.000  T
  3814   1271.333  +0.014332  +0.396571  0.094  0.000  T
  3815   1271.667  +1.410821  -1.445505  0.094  0.000  T
  3816   1272.000  -0.486126  +1.516416  0.094  0.000  T
  3817   1272.333  +0.246177  -0.998177  0.109  0.000  T
  3818   1272.667  -1.303583  -0.213375  0.109  0.000  T
  3819   1273.000  -0.396835  -0.957771  0.109  0.000  T
  3820   1273.333  -1.548883  -0.668694  0.109  0.000  T
  3821   1273.667  +1.228809  +0.356003  0.109  0.000  T
  3822   1274.000  -1.507244  -0.551451  0.109  0.000  T
  3823   1274.333  +2.912116  +0.963933  0.109  0.000  T
  3824   1274.667  -1.703776  -1.530659  0.109  0.000  T
  3825   1275.000  +2.340282  +1.257410  0.109  0.000  T
  3826   1275.333  -0.832948  -1.105181  0.109  0.000  T
  3827   1275.667  -0.067289  +0.311208  0.109  0.000  T
  3828   1276.000  -0.349831  +1.620596  0.109  0.000  T
  3829   1276.333  -0.681385  -0.254772  0.109  0.000  T
  3830   1276.667  +0.175054  +2.443808  0.094  0.000  T
  3831   1277.000  -1.001464  -0.974060  0.094  0.000  T
  3832   1277.333  +0.706358  -0.027384  0.094  0.000  T
  3833   1277.667  +0.843227  -0.138352  0.094  0.000  T
  3834   1278.000  +0.036540  +0.394735  0.094  0.000  T
  3835   1278.333  +1.398753  -1.463174  0.094  0.000  T
  3836   1278.667  -0.463128  +1.526340  0.094  0.000  T
  3837   1279.000  +0.204866  -1.016392  0.109  0.000  T
  3838   1279.333  -1.290295  -0.191526  0.109  0.000  T
  3839   1279.667  -0.428092  -0.973815  0.109  0.000  T
  3840   1280.000  -1.547849  -0.634821  0.109  0.000  T
  3841   1280.333  +1.219632  +0.343874  0.109  0.000  T
  3842   1280.667  -1.483316  -0.515133  0.109  0.000  T
  3843   1281.000  +2.914614  +0.936945  0.109  0.000  T
  3844   1281.333  -1.687201  -1.507315  0.109  0.000  T
  3845   1281.667  +2.340559  +1.227561  0.109  0.000  T
  3846   1282.000  -0.819048  -1.097316  0.109  0.000  T
  3847   1282.333  -0.081328  +0.282627  0.109  0.000  T
  3848   1282.667  -0.340462  +1.625959  0.109  0.000  T
  3849   1283.000  -0.676999  -0.256297  0.109  0.000  T
  3850   1283.333  +0.180329  +2.443979  0.094  0.000  T
  3851   1283.667  -1.006100  -0.966061  0.094  0.000  T
  3852   1284.000  +0.690238  -0.030337  0.094  0.000  T
  3853   1284.333  +0.845864  -0.144716  0.094  0.000  T
  3854   1284.667  -0.002059  +0.403598  0.094  0.000  T
  3855   1285.000  +1.408331  -1.448118  0.094  0.000  T
  3856   1285.333  -0.497969  +1.535848  0.094  0.000  T
  3857   1285.667  +0.252281  -1.018878  0.109  0.000  T
  3858   1286.000  -1.316295  -0.192906  0.109  0.000  T
  3859   1286.333  -0.377702  -0.987981  0.109  0.000  T
  3860   1286.667  -1.552693  -0.641411  0.109  0.000  T
  3861   1287.000  +1.233242  +0.349889  0.109  0.000  T
  3862   1287.333  -1.493672  -0.520614  0.109  0.000  T
  3863   1287.667  +2.918353  +0.943471  0.109  0.000  T
  3864   1288.000  -1.691399  -1.514045  0.109  0.000  T
  3865   1288.333  +2.345616  +1.231402  0.109  0.000  T
  3866   1288.667  -0.824865  -1.104180  0.109  0.000  T
  3867   1289.000  -0.070707  +0.285978  0.109  0.000  T
  3868   1289.333  -0.376724  +1.633165  0.109  0.000  T
  3869   1289.667  -0.680676  -0.270300  0.109  0.000  T
  3870   1290.000  +0.153850  +2.462992  0.094  0.000  T
  3871   1290.333  -0.999962  -0.975912  0.094  0.000  T
  3872   1290.667  +0.689541  -0.017731  0.094  0.000  T
  3873   1291.000  +0.877919  -0.139956  0.094  0.000  T
  3874   1291.333  +0.014793  +0.395743  0.094  0.000  T
  3875   1291.667  +1.410435  -1.444789  0.094  0.000  T
  3876   1292.000  -0.485874  +1.515888  0.094  0.000  T
  3877   1292.333  +0.246210  -0.997530  0.109  0.000  T
  3878   1292.667  -1.303766  -0.213605  0.109  0.000  T
  3879   1293.000  -0.396703  -0.957479  0.109  0.000  T
  3880   1293.333  -1.549050  -0.668668  0.109  0.000  T
  3881   1293.667  +1.228541  +0.356227  0.109  0.000  T
  3882   1294.000  -1.506880  -0.551484  0.109  0.000  T
  3883   1294.333  +2.911783  +0.964306  0.109  0.000  T
  3884   1294.667  -1.703681  -1.530943  0.109  0.000  T
  3885   1295.000  +2.340415  +1.257335  0.109  0.000  T
  3886   1295.333  -0.833016  -1.105532  0.109  0.000  T
  3887   1295.667  -0.067293  +0.311066  0.109  0.000  T
  3888   1296.000  -0.349526  +1.620294  0.109  0.000  T
  3889   1296.333  -0.681346  -0.254642  0.109  0.000  T
  3890   1296.667  +0.175065  +2.443716  0.094  0.000  T
  3891   1297.000  -1.001233  -0.973608  0.094  0.000  T
  3892   1297.333  +0.706202  -0.027479  0.094  0.000  T
  3893   1297.667  +0.843185  -0.138015  0.094  0.000  T
  3894   1298.000  +0.036264  +0.394722  0.094  0.000  T
  3895   1298.333  +1.398626  -1.463132  0.094  0.000  T
  3896   1298.667  -0.462979  +1.526224  0.094  0.000  T
  3897   1299.000  +0.204639  -1.016432  0.109  0.000  T
  3898   1299.333  -1.290274  -0.191402  0.109  0.000  T
  3899   1299.667  -0.428147  -0.974197  0.109  0.000  T
  3900   1300.000  -1.547911  -0.634695  0.109  0.000  T
  3901   1300.333  +1.219891  +0.343478  0.109  0.000  T
  3902   1300.667  -1.482883  -0.514729  0.109  0.000  T
  3903   1301.000  +2.914286  +0.936934  0.109  0.000  T
  3904   1301.333  -1.686481  -1.507187  0.109  0.000  T
  3905   1301.667  +2.339626  +1.227596  0.109  0.000  T
  3906   1302.000  -0.818533  -1.097455  0.109  0.000  T
  3907   1302.333  -0.081987  +0.282765  0.109  0.000  T
  3908   1302.667  -0.340311  +1.625855  0.109  0.000  T
  3909   1303.000  -0.677251  -0.256037  0.109  0.000  T
  3910   1303.333  +0.180519  +2.443558  0.094  0.000  T
  3911   1303.667  -1.006140  -0.965826  0.094  0.000  T
  3912   1304.000  +0.690623  -0.030704  0.094  0.000  T
  3913   1304.333  +0.846028  -0.144698  0.094  0.000  T
  3914   1304.667  -0.002285  +0.403644  0.094  0.000  T
  3915   1305.000  +1.408752  -1.448112  0.094  0.000  T
  3916   1305.333  -0.498424  +1.536113  0.094  0.000  T
  3917   1305.667  +0.252620  -1.018970  0.109  0.000  T
  3918   1306.000  -1.316550  -0.192733  0.109  0.000  T
  3919   1306.333  -0.377575  -0.988100  0.109  0.000  T
  3920   1306.667  -1.552747  -0.641307  0.109  0.000  T
  3921   1307.000  +1.233148  +0.349848  0.109  0.000  T
  3922   1307.333  -1.494199  -0.520149  0.109  0.000  T
  3923   1307.667  +2.918584  +0.943263  0.109  0.000  T
  3924   1308.000  -1.691698  -1.513971  0.109  0.000  T
  3925   1308.333  +2.345847  +1.230884  0.109  0.000  T
  3926   1308.667  -0.824667  -1.104283  0.109  0.000  T
  3927   1309.000  -0.070685  +0.285733  0.109  0.000  T
  3928   1309.333  -0.376721  +1.633159  0.109  0.000  T
  3929   1309.667  -0.680400  -0.270277  0.109  0.000  T
  3930   1310.000  +0.153595  +2.463316  0.094  0.000  T
  3931   1310.333  -0.999618  -0.976060  0.094  0.000  T
  3932   1310.667  +0.689422  -0.017322  0.094  0.000  T
  3933   1311.000  +0.878296  -0.140337  0.094  0.000  T
  3934   1311.333  +0.014155  +0.396495  0.094  0.000  T
  3935   1311.667  +1.410733  -1.445518  0.094  0.000  T
  3936   1312.000  -0.486120  +1.516543  0.094  0.000  T
  3937   1312.333  +0.246318  -0.997781  0.109  0.000  T
  3938   1312.667  -1.303961  -0.213438  0.109  0.000  T
  3939   1313.000  -0.396644  -0.957198  0.109  0.000  T
  3940   1313.333  -1.549343  -0.669327  0.109  0.000  T
  3941   1313.667  +1.228907  +0.356458  0.109  0.000  T
  3942   1314.000  -1.507237  -0.552219  0.109  0.000  T
  3943   1314.333  +2.912023  +0.964256  0.109  0.000  T
  3944   1314.667  -1.703587  -1.531086  0.109  0.000  T
  3945   1315.000  +2.340291  +1.257481  0.109  0.000  T
  3946   1315.333  -0.832689  -1.105025  0.109  0.000  T
  3947   1315.667  -0.067357  +0.311151  0.109  0.000  T
  3948   1316.000  -0.349405  +1.620819  0.109  0.000  T
  3949   1316.333  -0.681475  -0.254840  0.109  0.000  T
  3950   1316.667  +0.175302  +2.443953  0.094  0.000  T
  3951   1317.000  -1.001800  -0.974033  0.094  0.000  T
  3952   1317.333  +0.706626  -0.027389  0.094  0.000  T
  3953   1317.667  +0.842557  -0.138292  0.094  0.000  T
  3954   1318.000  +0.036706  +0.394662  0.094  0.000  T
  3955   1318.333  +1.398267  -1.463285  0.094  0.000  T
  3956   1318.667  -0.462817  +1.526356  0.094  0.000  T
  3957   1319.000  +0.204845  -1.016543  0.109  0.000  T
  3958   1319.333  -1.290237  -0.191730  0.109  0.000  T
  3959   1319.667  -0.427830  -0.973527  0.109  0.000  T
  3960   1320.000  -1.548131  -0.635090  0.109  0.000  T
  3961   1320.333  +1.220081  +0.343765  0.109  0.000  T
  3962   1320.667  -1.483536  -0.514488  0.109  0.000  T
  3963   1321.000  +2.914647  +0.936473  0.109  0.000  T
  3964   1321.333  -1.686857  -1.506640  0.109  0.000  T
  3965   1321.667  +2.340060  +1.227304  0.109  0.000  T
  3966   1322.000  -0.819021  -1.097425  0.109  0.000  T
  3967   1322.333  -0.081722  +0.282887  0.109  0.000  T
  3968   1322.667  -0.340336  +1.625714  0.109  0.000  T
  3969   1323.000  -0.677140  -0.256261  0.109  0.000  T
  3970   1323.333  +0.180631  +2.443694  0.094  0.000  T
  3971   1323.667  -1.005996  -0.965836  0.094  0.000  T
  3972   1324.000  +0.690672  -0.030681  0.094  0.000  T
  3973   1324.333  +0.845800  -0.144607  0.094  0.000  T
  3974   1324.667  -0.002207  +0.403607  0.094  0.000  T
  3975   1325.000  +1.408158  -1.448071  0.094  0.000  T
  3976   1325.333  -0.498021  +1.535883  0.094  0.000  T
  3977   1325.667  +0.252317  -1.019036  0.109  0.000  T
  3978   1326.000  -1.316295  -0.192621  0.109  0.000  T
  3979   1326.333  -0.377508  -0.988009  0.109  0.000  T
  3980   1326.667  -1.552707  -0.641303  0.109  0.000  T
  3981   1327.000  +1.233137  +0.349752  0.109  0.000  T
  3982   1327.333  -1.493773  -0.520231  0.109  0.000  T
  3983   1327.667  +2.917985  +0.943500  0.109  0.000  T
  3984   1328.000  -1.691129  -1.514097  0.109  0.000  T
  3985   1328.333  +2.345621  +1.231107  0.109  0.000  T
  3986   1328.667  -0.824659  -1.103988  0.109  0.000  T
  3987   1329.000  -0.070522  +0.285306  0.109  0.000  T
  3988   1329.333  -0.376832  +1.633518  0.109  0.000  T
  3989   1329.667  -0.680746  -0.270878  0.109  0.000  T
  3990   1330.000  +0.153721  +2.463555  0.094  0.000  T
  3991   1330.333  -1.000117  -0.976323  0.094  0.000  T
  3992   1330.667  +0.689568  -0.017085  0.094  0.000  T
  3993   1331.000  +0.877745  -0.140390  0.094  0.000  T
  3994   1331.333  +0.014696  +0.396397  0.094  0.000  T
  3995   1331.667  +1.410732  -1.445522  0.094  0.000  T
  3996   1332.000  -0.485780  +1.516690  0.094  0.000  T
  3997   1332.333  +0.246358  -0.998061  0.109  0.000  T
  3998   1332.667  -1.303472  -0.213055  0.109  0.000  T
  3999   1333.000  -0.396912  -0.957768  0.109  0.000  T
  4000   1333.333  -1.548901  -0.668395  0.109  0.000  T
  4001   1333.667  +1.228433  +0.355703  0.109  0.000  T
  4002   1334.000  -1.506726  -0.551084  0.109  0.000  T
  4003   1334.333  +2.911102  +0.963659  0.109  0.000  T
  4004   1334.667  -1.703128  -1.530700  0.109  0.000  T
  4005   1335.000  +2.339650  +1.256957  0.109  0.000  T
  4006   1335.333  -0.832191  -1.104996  0.109  0.000  T
  4007   1335.667  -0.067786  +0.310794  0.109  0.000  T
  4008   1336.000  -0.349141  +1.620826  0.109  0.000  T
  4009   1336.333  -0.681708  -0.255117  0.109  0.000  T
  4010   1336.667  +0.175358  +2.444188  0.094  0.000  T
  4011   1337.000  -1.001935  -0.974445  0.094  0.000  T
  4012   1337.333  +0.706750  -0.027035  0.094  0.000  T
  4013   1337.667  +0.842590  -0.138407  0.094  0.000  T
  4014   1338.000  +0.037031  +0.395092  0.094  0.000  T
  4015   1338.333  +1.398191  -1.463156  0.094  0.000  T
  4016   1338.667  -0.462503  +1.526862  0.094  0.000  T
  4017   1339.000  +0.204457  -1.016513  0.109  0.000  T
  4018   1339.333  -1.289892  -0.191663  0.109  0.000  T
  4019   1339.667  -0.428269  -0.973876  0.109  0.000  T
  4020   1340.000  -1.547744  -0.635335  0.109  0.000  T
  4021   1340.333  +1.219467  +0.343783  0.109  0.000  T
  4022   1340.667  -1.483263  -0.515077  0.109  0.000  T
  4023   1341.000  +2.914513  +0.936737  0.109  0.000  T
  4024   1341.333  -1.686763  -1.507031  0.109  0.000  T
  4025   1341.667  +2.340333  +1.227414  0.109  0.000  T
  4026   1342.000  -0.818852  -1.097166  0.109  0.000  T
  4027   1342.333  -0.081569  +0.282547  0.109  0.000  T
  4028   1342.667  -0.340533  +1.626376  0.109  0.000  T
  4029   1343.000  -0.677246  -0.256440  0.109  0.000  T
  4030   1343.333  +0.180363  +2.444414  0.094  0.000  T
  4031   1343.667  -1.006182  -0.966389  0.094  0.000  T
  4032   1344.000  +0.690434  -0.030145  0.094  0.000  T
  4033   1344.333  +0.845877  -0.145315  0.094  0.000  T
  4034   1344.667  -0.002065  +0.403855  0.094  0.000  T
  4035   1345.000  +1.408410  -1.448571  0.094  0.000  T
  4036   1345.333  -0.497981  +1.535956  0.094  0.000  T
  4037   1345.667  +0.252332  -1.018589  0.109  0.000  T
  4038   1346.000  -1.316100  -0.193040  0.109  0.000  T
  4039   1346.333  -0.377735  -0.987662  0.109  0.000  T
  4040   1346.667  -1.552452  -0.641394  0.109  0.000  T
  4041   1347.000  +1.233124  +0.349720  0.109  0.000  T
  4042   1347.333  -1.493834  -0.520364  0.109  0.000  T
  4043   1347.667  +2.918064  +0.943364  0.109  0.000  T
  4044   1348.000  -1.691317  -1.514131  0.109  0.000  T
  4045   1348.333  +2.345491  +1.231334  0.109  0.000  T
  4046   1348.667  -0.824648  -1.104182  0.109  0.000  T
  4047   1349.000  -0.070710  +0.285669  0.109  0.000  T
  4048   1349.333  -0.376773  +1.633593  0.109  0.000  T
  4049   1349.667  -0.680794  -0.270742  0.109  0.000  T
  4050   1350.000  +0.153764  +2.463523  0.094  0.000  T
  4051   1350.333  -1.000004  -0.976134  0.094  0.000  T
  4052   1350.667  +0.689591  -0.017508  0.094  0.000  T
  4053   1351.000  +0.878346  -0.140390  0.094  0.000  T
  4054   1351.333  +0.014327  +0.396340  0.094  0.000  T
  4055   1351.667  +1.410807  -1.445704  0.094  0.000  T
  4056   1352.000  -0.485886  +1.516417  0.094  0.000  T
  4057   1352.333  +0.246208  -0.997824  0.109  0.000  T
  4058   1352.667  -1.303823  -0.213133  0.109  0.000  T
  4059   1353.000  -0.396672  -0.957450  0.109  0.000  T
  4060   1353.333  -1.549067  -0.668611  0.109  0.000  T
  4061   1353.667  +1.228748  +0.356245  0.109  0.000  T
  4062   1354.000  -1.506946  -0.551391  0.109  0.000  T
  4063   1354.333  +2.911799  +0.963810  0.109  0.000  T
  4064   1354.667  -1.703345  -1.530812  0.109  0.000  T
  4065   1355.000  +2.339691  +1.256870  0.109  0.000  T
  4066   1355.333  -0.832613  -1.105093  0.109  0.000  T
  4067   1355.667  -0.068115  +0.311034  0.109  0.000  T
  4068   1356.000  -0.349256  +1.620334  0.109  0.000  T
  4069   1356.333  -0.681912  -0.254490  0.109  0.000  T
  4070   1356.667  +0.176093  +2.443874  0.094  0.000  T
  4071   1357.000  -1.001819  -0.974185  0.094  0.000  T
  4072   1357.333  +0.707153  -0.026970  0.094  0.000  T
  4073   1357.667  +0.842689  -0.138709  0.094  0.000  T
  4074   1358.000  +0.036772  +0.395250  0.094  0.000  T
  4075   1358.333  +1.398129  -1.463389  0.094  0.000  T
  4076   1358.667  -0.462967  +1.526605  0.094  0.000  T
  4077   1359.000  +0.204574  -1.016167  0.109  0.000  T
  4078   1359.333  -1.290193  -0.191881  0.109  0.000  T
  4079   1359.667  -0.428288  -0.973554  0.109  0.000  T
  4080   1360.000  -1.547577  -0.635402  0.109  0.000  T
  4081   1360.333  +1.219641  +0.343663  0.109  0.000  T
  4082   1360.667  -1.482964  -0.514929  0.109  0.000  T
  4083   1361.000  +2.914511  +0.936534  0.109  0.000  T
  4084   1361.333  -1.686841  -1.506836  0.109  0.000  T
  4085   1361.667  +2.340088  +1.227263  0.109  0.000  T
  4086   1362.000  -0.818954  -1.096945  0.109  0.000  T
  4087   1362.333  -0.081779  +0.282532  0.109  0.000  T
  4088   1362.667  -0.340397  +1.626181  0.109  0.000  T
  4089   1363.000  -0.677233  -0.256044  0.109  0.000  T
  4090   1363.333  +0.180735  +2.443908  0.094  0.000  T
  4091   1363.667  -1.006263  -0.966015  0.094  0.000  T
  4092   1364.000  +0.690593  -0.030292  0.094  0.000  T
  4093   1364.333  +0.845811  -0.145131  0.094  0.000  T
  4094   1364.667  -0.001912  +0.403664  0.094  0.000  T
  4095   1365.000  +1.408025  -1.448419  0.094  0.000  T
  4096   1365.333  -0.497834  +1.535857  0.094  0.000  T
  4097   1365.667  +0.252317  -1.018822  0.109  0.000  T
  4098   1366.000  -1.316361  -0.193112  0.109  0.000  T
  4099   1366.333  -0.377362  -0.987707  0.109  0.000  T
  4100   1366.667  -1.552700  -0.641223  0.109  0.000  T
  4101   1367.000  +1.233200  +0.349761  0.109  0.000  T
  4102   1367.333  -1.493987  -0.520069  0.109  0.000  T
  4103   1367.667  +2.917933  +0.943070  0.109  0.000  T
  4104   1368.000  -1.691014  -1.513895  0.109  0.000  T
  4105   1368.333  +2.345360  +1.231076  0.109  0.000  T
  4106   1368.667  -0.824538  -1.104086  0.109  0.000  T
  4107   1369.000  -0.070673  +0.285684  0.109  0.000  T
  4108   1369.333  -0.376803  +1.633444  0.109  0.000  T
  4109   1369.667  -0.680947  -0.270667  0.109  0.000  T
  4110   1370.000  +0.153987  +2.463335  0.094  0.000  T
  4111   1370.333  -1.000224  -0.976088  0.094  0.000  T
  4112   1370.667  +0.689807  -0.017291  0.094  0.000  T
  4113   1371.000  +0.878351  -0.140353  0.094  0.000  T
  4114   1371.333  +0.014539  +0.396640  0.094  0.000  T
  4115   1371.667  +1.410799  -1.445674  0.094  0.000  T
  4116   1372.000  -0.485925  +1.516707  0.094  0.000  T
  4117   1372.333  +0.245941  -0.998335  0.109  0.000  T
  4118   1372.667  -1.303599  -0.213010  0.109  0.000  T
  4119   1373.000  -0.397063  -0.957900  0.109  0.000  T
  4120   1373.333  -1.548891  -0.668682  0.109  0.000  T
  4121   1373.667  +1.228334  +0.355890  0.109  0.000  T
  4122   1374.000  -1.506649  -0.551446  0.109  0.000  T
  4123   1374.333  +2.911527  +0.963836  0.109  0.000  T
  4124   1374.667  -1.703271  -1.530297  0.109  0.000  T
  4125   1375.000  +2.339817  +1.257032  0.109  0.000  T
  4126   1375.333  -0.832477  -1.104810  0.109  0.000  T
  4127   1375.667  -0.067544  +0.311027  0.109  0.000  T
  4128   1376.000  -0.349472  +1.620489  0.109  0.000  T
  4129   1376.333  -0.681393  -0.254911  0.109  0.000  T
  4130   1376.667  +0.175149  +2.443914  0.094  0.000  T
  4131   1377.000  -1.001365  -0.974490  0.094  0.000  T
  4132   1377.333  +0.706293  -0.026965  0.094  0.000  T
  4133   1377.667  +0.843177  -0.138605  0.094  0.000  T
  4134   1378.000  +0.036419  +0.395328  0.094  0.000  T
  4135   1378.333  +1.398614  -1.463307  0.094  0.000  T
  4136   1378.667  -0.463033  +1.526689  0.094  0.000  T
  4137   1379.000  +0.204766  -1.016482  0.109  0.000  T
  4138   1379.333  -1.290374  -0.191878  0.109  0.000  T
  4139   1379.667  -0.428076  -0.973554  0.109  0.000  T
  4140   1380.000  -1.548105  -0.635394  0.109  0.000  T
  4141   1380.333  +1.219796  +0.343877  0.109  0.000  T
  4142   1380.667  -1.483151  -0.514871  0.109  0.000  T
  4143   1381.000  +2.914654  +0.936536  0.109  0.000  T
  4144   1381.333  -1.686459  -1.506724  0.109  0.000  T
  4145   1381.667  +2.339986  +1.227520  0.109  0.000  T
  4146   1382.000  -0.818669  -1.097496  0.109  0.000  T
  4147   1382.333  -0.081995  +0.282888  0.109  0.000  T
  4148   1382.667  -0.340318  +1.625500  0.109  0.000  T
  4149   1383.000  -0.677410  -0.255878  0.109  0.000  T
  4150   1383.333  +0.180506  +2.443597  0.094  0.000  T
  4151   1383.667  -1.006366  -0.965790  0.094  0.000  T
  4152   1384.000  +0.690557  -0.030281  0.094  0.000  T
  4153   1384.333  +0.846300  -0.144722  0.094  0.000  T
  4154   1384.667  -0.002412  +0.403853  0.094  0.000  T
  4155   1385.000  +1.408750  -1.448504  0.094  0.000  T
  4156   1385.333  -0.498348  +1.535852  0.094  0.000  T
  4157   1385.667  +0.252535  -1.019086  0.109  0.000  T
  4158   1386.000  -1.316450  -0.193022  0.109  0.000  T
  4159   1386.333  -0.377651  -0.987858  0.109  0.000  T
  4160   1386.667  -1.552599  -0.641355  0.109  0.000  T
  4161   1387.000  +1.233397  +0.349897  0.109  0.000  T
  4162   1387.333  -1.494268  -0.520217  0.109  0.000  T
  4163   1387.667  +2.918669  +0.943387  0.109  0.000  T
  4164   1388.000  -1.691611  -1.513961  0.109  0.000  T
  4165   1388.333  +2.345634  +1.231213  0.109  0.000  T
  4166   1388.667  -0.824512  -1.103990  0.109  0.000  T
  4167   1389.000  -0.071068  +0.285667  0.109  0.000  T
  4168   1389.333  -0.376669  +1.633468  0.109  0.000  T
  4169   1389.667  -0.680993  -0.270522  0.109  0.000  T
  4170   1390.000  +0.154043  +2.463124  0.094  0.000  T
  4171   1390.333  -1.000318  -0.976041  0.094  0.000  T
  4172   1390.667  +0.690370  -0.017685  0.094  0.000  T
  4173   1391.000  +0.877802  -0.140369  0.094  0.000  T
  4174   1391.333  +0.014923  +0.396228  0.094  0.000  T
  4175   1391.667  +1.410444  -1.445282  0.094  0.000  T
  4176   1392.000  -0.485870  +1.516265  0.094  0.000  T
  4177   1392.333  +0.245908  -0.997756  0.109  0.000  T
  4178   1392.667  -1.303635  -0.213398  0.109  0.000  T
  4179   1393.000  -0.396942  -0.957523  0.109  0.000  T
  4180   1393.333  -1.548863  -0.668727  0.109  0.000  T
  4181   1393.667  +1.228621  +0.356244  0.109  0.000  T
  4182   1394.000  -1.506876  -0.551345  0.109  0.000  T
  4183   1394.333  +2.911517  +0.963970  0.109  0.000  T
  4184   1394.667  -1.703294  -1.530500  0.109  0.000  T
  4185   1395.000  +2.339708  +1.257282  0.109  0.000  T
  4186   1395.333  -0.832538  -1.105155  0.109  0.000  T
  4187   1395.667  -0.067833  +0.310998  0.109  0.000  T
  4188   1396.000  -0.349150  +1.620458  0.109  0.000  T
  4189   1396.333  -0.681695  -0.255049  0.109  0.000  T
  4190   1396.667  +0.175627  +2.443862  0.094  0.000  T
  4191   1397.000  -1.001642  -0.974418  0.094  0.000  T
  4192   1397.333  +0.706689  -0.027135  0.094  0.000  T
  4193   1397.667  +0.843166  -0.138715  0.094  0.000  T
  4194   1398.000  +0.036508  +0.395167  0.094  0.000  T
  4195   1398.333  +1.398370  -1.463379  0.094  0.000  T
  4196   1398.667  -0.462776  +1.526968  0.094  0.000  T
  4197   1399.000  +0.204365  -1.016637  0.109  0.000  T
  4198   1399.333  -1.290101  -0.191196  0.109  0.000  T
  4199   1399.667  -0.428338  -0.973759  0.109  0.000  T
  4200   1400.000  -1.547918  -0.634932  0.109  0.000  T
  4201   1400.333  +1.219739  +0.343737  0.109  0.000  T
  4202   1400.667  -1.483106  -0.515008  0.109  0.000  T
  4203   1401.000  +2.914429  +0.936844  0.109  0.000  T
  4204   1401.333  -1.686454  -1.507313  0.109  0.000  T
  4205   1401.667  +2.339630  +1.227389  0.109  0.000  T
  4206   1402.000  -0.818471  -1.097426  0.109  0.000  T
  4207   1402.333  -0.081878  +0.282660  0.109  0.000  T
  4208   1402.667  -0.340354  +1.625797  0.109  0.000  T
  4209   1403.000  -0.676884  -0.256072  0.109  0.000  T
  4210   1403.333  +0.180276  +2.443926  0.094  0.000  T
  4211   1403.667  -1.005784  -0.966060  0.094  0.000  T
  4212   1404.000  +0.689985  -0.030207  0.094  0.000  T
  4213   1404.333  +0.846197  -0.144957  0.094  0.000  T
  4214   1404.667  -0.002174  +0.403766  0.094  0.000  T
  4215   1405.000  +1.408163  -1.448362  0.094  0.000  T
  4216   1405.333  -0.497916  +1.536117  0.094  0.000  T
  4217   1405.667  +0.252215  -1.018775  0.109  0.000  T
  4218   1406.000  -1.316282  -0.192950  0.109  0.000  T
  4219   1406.333  -0.377566  -0.987777  0.109  0.000  T
  4220   1406.667  -1.552752  -0.641598  0.109  0.000  T
  4221   1407.000  +1.233555  +0.349974  0.109  0.000  T
  4222   1407.333  -1.494247  -0.520524  0.109  0.000  T
  4223   1407.667  +2.918629  +0.943498  0.109  0.000  T
  4224   1408.000  -1.691813  -1.514274  0.109  0.000  T
  4225   1408.333  +2.346268  +1.231328  0.109  0.000  T
  4226   1408.667  -0.825253  -1.104289  0.109  0.000  T
  4227   1409.000  -0.070257  +0.285878  0.109  0.000  T
  4228   1409.333  -0.377311  +1.633402  0.109  0.000  T
