monotonic_ns,seq,timestamp,marker,payload_type,packet_bytes,ssrc,seq_delta,ts_delta,wall_delta_ns
1725578522242000,22146,274720,0,0,172,815241331,1,160,18272000
1725578542203000,22147,274880,0,0,172,815241331,1,160,19961000
1725578563026000,22148,275040,0,0,172,815241331,1,160,20823000
1725578583496000,22149,275200,0,0,172,815241331,1,160,20470000
1725578602258000,22150,275360,0,0,172,815241331,1,160,18762000
1725578622198000,22151,275520,0,0,172,815241331,1,160,19940000
1725578644187000,22152,275680,0,0,172,815241331,1,160,21989000
1725578663490000,22153,275840,0,0,172,815241331,1,160,19303000
1725578682416000,22154,276000,0,0,172,815241331,1,160,18926000
1725578703473000,22155,276160,0,0,172,815241331,1,160,21057000
1725578722013000,22156,276320,0,0,172,815241331,1,160,18540000
1725578741997000,22157,276480,0,0,172,815241331,1,160,19984000
1725578762961000,22158,276640,0,0,172,815241331,1,160,20964000
1725578783945000,22159,276800,0,0,172,815241331,1,160,20984000
1725578802729000,22160,276960,0,0,172,815241331,1,160,18784000
1725578822074000,22161,277120,0,0,172,815241331,1,160,19345000
1725578842754000,22162,277280,0,0,172,815241331,1,160,20680000
1725578863299000,22163,277440,0,0,172,815241331,1,160,20545000
1725578883123000,22164,277600,0,0,172,815241331,1,160,19824000
1725578903046000,22165,277760,0,0,172,815241331,1,160,19923000
1725578922255000,22166,277920,0,0,172,815241331,1,160,19209000
1725578943115000,22167,278080,0,0,172,815241331,1,160,20860000
1725578963772000,22168,278240,0,0,172,815241331,1,160,20657000
1725578983419000,22169,278400,0,0,172,815241331,1,160,19647000
1725579003021000,22170,278560,0,0,172,815241331,1,160,19602000
1725579022220000,22171,278720,0,0,172,815241331,1,160,19199000
1725579042184000,22172,278880,0,0,172,815241331,1,160,19964000
1725579063956000,22173,279040,0,0,172,815241331,1,160,21772000
1725579083684000,22174,279200,0,0,172,815241331,1,160,19728000
1725579103418000,22175,279360,0,0,172,815241331,1,160,19734000
1725579122221000,22176,279520,0,0,172,815241331,1,160,18803000
1725579142198000,22177,279680,0,0,172,815241331,1,160,19977000
1725579162395000,22178,279840,0,0,172,815241331,1,160,20197000
1725579182932000,22179,280000,0,0,172,815241331,1,160,20537000
1725579202340000,22180,280160,0,0,172,815241331,1,160,19408000
1725579222256000,22181,280320,0,0,172,815241331,1,160,19916000
1725579242763000,22182,280480,0,0,172,815241331,1,160,20507000
1725579261857000,22183,280640,0,0,172,815241331,1,160,19094000
1725579283182000,22184,280800,0,0,172,815241331,1,160,21325000
1725579302493000,22185,280960,0,0,172,815241331,1,160,19311000
1725579321980000,22186,281120,0,0,172,815241331,1,160,19487000
1725579341992000,22187,281280,0,0,172,815241331,1,160,20012000
1725579360485000,22188,281440,0,0,172,815241331,1,160,18493000
1725579380478000,22189,281600,0,0,172,815241331,1,160,19993000
1725579400256000,22190,281760,0,0,172,815241331,1,160,19778000
1725579421085000,22191,281920,0,0,172,815241331,1,160,20829000
1725579440914000,22192,282080,0,0,172,815241331,1,160,19829000
1725579466332000,22193,282240,0,0,172,815241331,1,160,25418000
1725579480514000,22194,282400,0,0,172,815241331,1,160,14182000
1725579500701000,22195,282560,0,0,172,815241331,1,160,20187000
1725579521029000,22196,282720,0,0,172,815241331,1,160,20328000
1725579541311000,22197,282880,0,0,172,815241331,1,160,20282000
1725579561776000,22198,283040,0,0,172,815241331,1,160,20465000
1725579581485000,22199,283200,0,0,172,815241331,1,160,19709000
1725579600692000,22200,283360,0,0,172,815241331,1,160,19207000
1725579621655000,22201,283520,0,0,172,815241331,1,160,20963000
1725579641802000,22202,283680,0,0,172,815241331,1,160,20147000
1725579661838000,22203,283840,0,0,172,815241331,1,160,20036000
1725579681716000,22204,284000,0,0,172,815241331,1,160,19878000
1725579701652000,22205,284160,0,0,172,815241331,1,160,19936000
1725579721419000,22206,284320,0,0,172,815241331,1,160,19767000
1725579742170000,22207,284480,0,0,172,815241331,1,160,20751000
1725579762310000,22208,284640,0,0,172,815241331,1,160,20140000
1725579782009000,22209,284800,0,0,172,815241331,1,160,19699000
1725579802338000,22210,284960,0,0,172,815241331,1,160,20329000
1725579824316000,22211,285120,0,0,172,815241331,1,160,21978000
1725579842295000,22212,285280,0,0,172,815241331,1,160,17979000
1725579862821000,22213,285440,0,0,172,815241331,1,160,20526000
1725579883469000,22214,285600,0,0,172,815241331,1,160,20648000
1725579901927000,22215,285760,0,0,172,815241331,1,160,18458000
1725579922451000,22216,285920,0,0,172,815241331,1,160,20524000
1725579942207000,22217,286080,0,0,172,815241331,1,160,19756000
1725579962633000,22218,286240,0,0,172,815241331,1,160,20426000
1725579980962000,22219,286400,0,0,172,815241331,1,160,18329000
1725580004204000,22220,286560,0,0,172,815241331,1,160,23242000
1725580023418000,22221,286720,0,0,172,815241331,1,160,19214000
1725580042191000,22222,286880,0,0,172,815241331,1,160,18773000
1725580064483000,22223,287040,0,0,172,815241331,1,160,22292000
1725580083132000,22224,287200,0,0,172,815241331,1,160,18649000
1725580104876000,22225,287360,0,0,172,815241331,1,160,21744000
1725580122423000,22226,287520,0,0,172,815241331,1,160,17547000
1725580144056000,22227,287680,0,0,172,815241331,1,160,21633000
1725580162126000,22228,287840,0,0,172,815241331,1,160,18070000
1725580182415000,22229,288000,0,0,172,815241331,1,160,20289000
1725580201784000,22230,288160,0,0,172,815241331,1,160,19369000
1725580221354000,22231,288320,0,0,172,815241331,1,160,19570000
1725580244031000,22232,288480,0,0,172,815241331,1,160,22677000
1725580263588000,22233,288640,0,0,172,815241331,1,160,19557000
1725580282938000,22234,288800,0,0,172,815241331,1,160,19350000
1725580303025000,22235,288960,0,0,172,815241331,1,160,20087000
1725580323758000,22236,289120,0,0,172,815241331,1,160,20733000
1725580343323000,22237,289280,0,0,172,815241331,1,160,19565000
1725580364553000,22238,289440,0,0,172,815241331,1,160,21230000
1725580382287000,22239,289600,0,0,172,815241331,1,160,17734000
1725580404678000,22240,289760,0,0,172,815241331,1,160,22391000
1725580424099000,22241,289920,0,0,172,815241331,1,160,19421000
1725580442191000,22242,290080,0,0,172,815241331,1,160,18092000
