monotonic_ns,seq,timestamp,marker,payload_type,packet_bytes,ssrc,seq_delta,ts_delta,wall_delta_ns
1724387026716000,10739,1807773877,0,0,172,74073725,1,160,19930000
1724387046663000,10740,1807774037,0,0,172,74073725,1,160,19947000
1724387066766000,10741,1807774197,0,0,172,74073725,1,160,20103000
1724387086899000,10742,1807774357,0,0,172,74073725,1,160,20133000
1724387106554000,10743,1807774517,0,0,172,74073725,1,160,19655000
1724387126686000,10744,1807774677,0,0,172,74073725,1,160,20132000
1724387146650000,10745,1807774837,0,0,172,74073725,1,160,19964000
1724387166631000,10746,1807774997,0,0,172,74073725,1,160,19981000
1724387186559000,10747,1807775157,0,0,172,74073725,1,160,19928000
1724387206706000,10748,1807775317,0,0,172,74073725,1,160,20147000
1724387226664000,10749,1807775477,0,0,172,74073725,1,160,19958000
1724387246638000,10750,1807775637,0,0,172,74073725,1,160,19974000
1724387266705000,10751,1807775797,0,0,172,74073725,1,160,20067000
1724387286767000,10752,1807775957,0,0,172,74073725,1,160,20062000
1724387306516000,10753,1807776117,0,0,172,74073725,1,160,19749000
1724387326763000,10754,1807776277,0,0,172,74073725,1,160,20247000
1724387346660000,10755,1807776437,0,0,172,74073725,1,160,19897000
1724387366567000,10756,1807776597,0,0,172,74073725,1,160,19907000
1724387386513000,10757,1807776757,0,0,172,74073725,1,160,19946000
1724387406879000,10758,1807776917,0,0,172,74073725,1,160,20366000
1724387426917000,10759,1807777077,0,0,172,74073725,1,160,20038000
1724387446899000,10760,1807777237,0,0,172,74073725,1,160,19982000
1724387466874000,10761,1807777397,0,0,172,74073725,1,160,19975000
1724387486474000,10762,1807777557,0,0,172,74073725,1,160,19600000
1724387506702000,10763,1807777717,0,0,172,74073725,1,160,20228000
1724387526798000,10764,1807777877,0,0,172,74073725,1,160,20096000
1724387546694000,10765,1807778037,0,0,172,74073725,1,160,19896000
1724387566805000,10766,1807778197,0,0,172,74073725,1,160,20111000
1724387588902000,10767,1807778357,0,0,172,74073725,1,160,22097000
1724387610142000,10768,1807778517,0,0,172,74073725,1,160,21240000
1724387626888000,10769,1807778677,0,0,172,74073725,1,160,16746000
1724387649517000,10770,1807778837,0,0,172,74073725,1,160,22629000
1724387667204000,10771,1807778997,0,0,172,74073725,1,160,17687000
1724387686742000,10772,1807779157,0,0,172,74073725,1,160,19538000
1724387706565000,10773,1807779317,0,0,172,74073725,1,160,19823000
1724387726632000,10774,1807779477,0,0,172,74073725,1,160,20067000
1724387746479000,10775,1807779637,0,0,172,74073725,1,160,19847000
1724387766532000,10776,1807779797,0,0,172,74073725,1,160,20053000
1724387788090000,10777,1807779957,0,0,172,74073725,1,160,21558000
1724387809536000,10778,1807780117,0,0,172,74073725,1,160,21446000
1724387827303000,10779,1807780277,0,0,172,74073725,1,160,17767000
1724387846654000,10780,1807780437,0,0,172,74073725,1,160,19351000
1724387866577000,10781,1807780597,0,0,172,74073725,1,160,19923000
1724387886571000,10782,1807780757,0,0,172,74073725,1,160,19994000
1724387906546000,10783,1807780917,0,0,172,74073725,1,160,19975000
1724387926560000,10784,1807781077,0,0,172,74073725,1,160,20014000
1724387947107000,10785,1807781237,0,0,172,74073725,1,160,20547000
1724387966480000,10786,1807781397,0,0,172,74073725,1,160,19373000
1724387987194000,10787,1807781557,0,0,172,74073725,1,160,20714000
1724388007116000,10788,1807781717,0,0,172,74073725,1,160,19922000
1724388026617000,10789,1807781877,0,0,172,74073725,1,160,19501000
1724388046465000,10790,1807782037,0,0,172,74073725,1,160,19848000
1724388066491000,10791,1807782197,0,0,172,74073725,1,160,20026000
1724388086723000,10792,1807782357,0,0,172,74073725,1,160,20232000
1724388106545000,10793,1807782517,0,0,172,74073725,1,160,19822000
1724388126539000,10794,1807782677,0,0,172,74073725,1,160,19994000
1724388146605000,10795,1807782837,0,0,172,74073725,1,160,20066000
1724388166718000,10796,1807782997,0,0,172,74073725,1,160,20113000
1724388186545000,10797,1807783157,0,0,172,74073725,1,160,19827000
1724388206825000,10798,1807783317,0,0,172,74073725,1,160,20280000
1724388226686000,10799,1807783477,0,0,172,74073725,1,160,19861000
1724388246597000,10800,1807783637,0,0,172,74073725,1,160,19911000
1724388266619000,10801,1807783797,0,0,172,74073725,1,160,20022000
1724388286633000,10802,1807783957,0,0,172,74073725,1,160,20014000
1724388306460000,10803,1807784117,0,0,172,74073725,1,160,19827000
1724388326667000,10804,1807784277,0,0,172,74073725,1,160,20207000
1724388346720000,10805,1807784437,0,0,172,74073725,1,160,20053000
1724388366724000,10806,1807784597,0,0,172,74073725,1,160,20004000
1724388386952000,10807,1807784757,0,0,172,74073725,1,160,20228000
1724388411716000,10808,1807784917,0,0,172,74073725,1,160,24764000
1724388427796000,10809,1807785077,0,0,172,74073725,1,160,16080000
1724388446598000,10810,1807785237,0,0,172,74073725,1,160,18802000
1724388466760000,10811,1807785397,0,0,172,74073725,1,160,20162000
1724388486670000,10812,1807785557,0,0,172,74073725,1,160,19910000
1724388506653000,10813,1807785717,0,0,172,74073725,1,160,19983000
1724388526907000,10814,1807785877,0,0,172,74073725,1,160,20254000
1724388546694000,10815,1807786037,0,0,172,74073725,1,160,19787000
1724388566804000,10816,1807786197,0,0,172,74073725,1,160,20110000
1724388586656000,10817,1807786357,0,0,172,74073725,1,160,19852000
