monotonic_ns,seq,timestamp,marker,payload_type,packet_bytes,ssrc,seq_delta,ts_delta,wall_delta_ns
1724400271063000,24970,268320,0,0,172,1264029031,1,160,19333000
1724400291595000,24971,268480,0,0,172,1264029031,1,160,20532000
1724400311138000,24972,268640,0,0,172,1264029031,1,160,19543000
1724400331453000,24973,268800,0,0,172,1264029031,1,160,20315000
1724400350356000,24974,268960,0,0,172,1264029031,1,160,18903000
1724400371824000,24975,269120,0,0,172,1264029031,1,160,21468000
1724400391170000,24976,269280,0,0,172,1264029031,1,160,19346000
1724400411759000,24977,269440,0,0,172,1264029031,1,160,20589000
1724400431103000,24978,269600,0,0,172,1264029031,1,160,19344000
1724400451427000,24979,269760,0,0,172,1264029031,1,160,20324000
1724400470007000,24980,269920,0,0,172,1264029031,1,160,18580000
1724400491503000,24981,270080,0,0,172,1264029031,1,160,21496000
1724400510966000,24982,270240,0,0,172,1264029031,1,160,19463000
1724400531535000,24983,270400,0,0,172,1264029031,1,160,20569000
1724400550888000,24984,270560,0,0,172,1264029031,1,160,19353000
1724400571162000,24985,270720,0,0,172,1264029031,1,160,20274000
1724400590758000,24986,270880,0,0,172,1264029031,1,160,19596000
1724400611287000,24987,271040,0,0,172,1264029031,1,160,20529000
1724400631745000,24988,271200,0,0,172,1264029031,1,160,20458000
1724400650479000,24989,271360,0,0,172,1264029031,1,160,18734000
1724400670775000,24990,271520,0,0,172,1264029031,1,160,20296000
1724400691259000,24991,271680,0,0,172,1264029031,1,160,20484000
1724400711819000,24992,271840,0,0,172,1264029031,1,160,20560000
1724400731273000,24993,272000,0,0,172,1264029031,1,160,19454000
1724400751602000,24994,272160,0,0,172,1264029031,1,160,20329000
1724400771016000,24995,272320,0,0,172,1264029031,1,160,19414000
1724400791480000,24996,272480,0,0,172,1264029031,1,160,20464000
1724400810951000,24997,272640,0,0,172,1264029031,1,160,19471000
1724400831375000,24998,272800,0,0,172,1264029031,1,160,20424000
1724400850391000,24999,272960,0,0,172,1264029031,1,160,19016000
1724400871183000,25000,273120,0,0,172,1264029031,1,160,20792000
1724400890489000,25001,273280,0,0,172,1264029031,1,160,19306000
1724400910977000,25002,273440,0,0,172,1264029031,1,160,20488000
1724400931303000,25003,273600,0,0,172,1264029031,1,160,20326000
1724400951634000,25004,273760,0,0,172,1264029031,1,160,20331000
1724400970978000,25005,273920,0,0,172,1264029031,1,160,19344000
