monotonic_ns,seq,timestamp,marker,payload_type,packet_bytes,ssrc,seq_delta,ts_delta,wall_delta_ns
1725127040683000,3962,371835812,0,0,172,437012093,1,160,19902000
1725127060196000,3963,371835972,0,0,172,437012093,1,160,19513000
1725127080073000,3964,371836132,0,0,172,437012093,1,160,19877000
1725127100177000,3965,371836292,0,0,172,437012093,1,160,20104000
1725127120689000,3966,371836452,0,0,172,437012093,1,160,20512000
1725127140202000,3967,371836612,0,0,172,437012093,1,160,19513000
1725127160315000,3968,371836772,0,0,172,437012093,1,160,20113000
1725127180296000,3969,371836932,0,0,172,437012093,1,160,19981000
1725127200250000,3970,371837092,0,0,172,437012093,1,160,19954000
1725127220155000,3971,371837252,0,0,172,437012093,1,160,19905000
1725127240264000,3972,371837412,0,0,172,437012093,1,160,20109000
1725127260123000,3973,371837572,0,0,172,437012093,1,160,19859000
1725127281777000,3974,371837732,0,0,172,437012093,1,160,21654000
1725127299840000,3975,371837892,0,0,172,437012093,1,160,18063000
1725127320240000,3976,371838052,0,0,172,437012093,1,160,20400000
1725127340535000,3977,371838212,0,0,172,437012093,1,160,20295000
1725127360249000,3978,371838372,0,0,172,437012093,1,160,19714000
1725127380123000,3979,371838532,0,0,172,437012093,1,160,19874000
1725127400083000,3980,371838692,0,0,172,437012093,1,160,19960000
1725127420119000,3981,371838852,0,0,172,437012093,1,160,20036000
1725127440518000,3982,371839012,0,0,172,437012093,1,160,20399000
1725127460241000,3983,371839172,0,0,172,437012093,1,160,19723000
1725127480243000,3984,371839332,0,0,172,437012093,1,160,20002000
1725127500173000,3985,371839492,0,0,172,437012093,1,160,19930000
1725127520679000,3986,371839652,0,0,172,437012093,1,160,20506000
1725127540266000,3987,371839812,0,0,172,437012093,1,160,19587000
1725127560313000,3988,371839972,0,0,172,437012093,1,160,20047000
1725127580159000,3989,371840132,0,0,172,437012093,1,160,19846000
1725127600194000,3990,371840292,0,0,172,437012093,1,160,20035000
1725127620127000,3991,371840452,0,0,172,437012093,1,160,19933000
1725127640243000,3992,371840612,0,0,172,437012093,1,160,20116000
1725127660806000,3993,371840772,0,0,172,437012093,1,160,20563000
1725127680886000,3994,371840932,0,0,172,437012093,1,160,20080000
1725127700259000,3995,371841092,0,0,172,437012093,1,160,19373000
1725127720855000,3996,371841252,0,0,172,437012093,1,160,20596000
1725127740212000,3997,371841412,0,0,172,437012093,1,160,19357000
1725127760243000,3998,371841572,0,0,172,437012093,1,160,20031000
1725127780144000,3999,371841732,0,0,172,437012093,1,160,19901000
1725127800140000,4000,371841892,0,0,172,437012093,1,160,19996000
1725127820302000,4001,371842052,0,0,172,437012093,1,160,20162000
1725127840375000,4002,371842212,0,0,172,437012093,1,160,20073000
1725127860198000,4003,371842372,0,0,172,437012093,1,160,19823000
1725127880677000,4004,371842532,0,0,172,437012093,1,160,20479000
1725127900153000,4005,371842692,0,0,172,437012093,1,160,19476000
1725127920138000,4006,371842852,0,0,172,437012093,1,160,19985000
1725127940287000,4007,371843012,0,0,172,437012093,1,160,20149000
1725127960089000,4008,371843172,0,0,172,437012093,1,160,19802000
1725127980209000,4009,371843332,0,0,172,437012093,1,160,20120000
1725127999844000,4010,371843492,0,0,172,437012093,1,160,19635000
1725128020059000,4011,371843652,0,0,172,437012093,1,160,20215000
1725128040230000,4012,371843812,0,0,172,437012093,1,160,20171000
1725128060157000,4013,371843972,0,0,172,437012093,1,160,19927000
1725128080028000,4014,371844132,0,0,172,437012093,1,160,19871000
1725128100112000,4015,371844292,0,0,172,437012093,1,160,20084000
1725128120106000,4016,371844452,0,0,172,437012093,1,160,19994000
1725128140088000,4017,371844612,0,0,172,437012093,1,160,19982000
